,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1,norm_v,canc_v,Fitness
0,SKOV-3,NRU,ZnO,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,5.81,68.3,0.73,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0.0,0.423376623,2.423376623,97.75476098292829,64.860902627418,32.89385835551029
1,SKOV-3,Live/Dead,Au,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,7.8,45.0,6.01,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,96.70583850105064,66.42450558804569,30.281332913004945
2,SKOV-3,CellTiterBlue,ZnO,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,7.8125,17.2,-5.63,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0.0,0.423376623,2.423376623,114.48743409399505,86.58263685214318,27.904797241851867
3,SKOV-3,CVS,Au,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,7.8,45.0,6.01,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,95.32524264831856,67.57407589662236,27.751166751696204
4,SKOV-3,CellTiterGlo,ZnO,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,40.0,14.3,15.13,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0.0,0.423376623,2.423376623,55.9506774266844,29.33570713785715,26.61497028882725
5,SKOV-3,MTT,Pt,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,7.5,94.5,-22.73,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,97.97164653627709,73.45083984793801,24.52080668833908
6,SKOV-3,WST-1,Au,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,5.62,55.6,69.8,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,88.21392766451214,64.71328254659045,23.500645117921692
7,SKOV-3,XTT,Ag,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,5.46,20.0,-0.315,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,96.55616297168783,73.37987711445226,23.17628585723557
8,SKOV-3,LDH,ZnO,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,64.0,68.3,0.73,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0.0,0.423376623,2.423376623,72.38341388552851,49.40270527217973,22.98070861334878
9,SKOV-3,NRU,Au,original,Human,Human,epithelial,ovary,Adenocarcinoma,20,5.91,31.4,-25.12,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,112.2935741424796,90.12909682778502,22.16447731469458
10,SKOV-3,XTT,Ag,original,Human,Human,epithelial,ovary,Adenocarcinoma,12,5.46,78.0,-0.315,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,94.57558838275784,72.46995670242802,22.10563168032982
11,SKOV-3,CellTiterBlue,Ag,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,15.0,19.4,14.63,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,71.56811034922008,50.03544682154369,21.53266352767639
12,SKOV-3,MTT,Au,original,Human,Human,epithelial,ovary,Adenocarcinoma,20,6.8,109.25,30.53,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,95.3824058095425,74.10030391243814,21.28210189710437
13,SKOV-3,MTT,Pt,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,35.0,109.25,4.635,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,63.631702086826195,42.665621154180485,20.96608093264571
14,SKOV-3,CVS,Ag,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,7.5,94.5,-22.73,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,89.78639757204884,69.66825787545325,20.11813969659559
15,SKOV-3,CCK-8,Au,original,Human,Human,epithelial,ovary,Adenocarcinoma,6,60.0,94.5,20.14,0.0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0.0,0.0,0.74025974,1.74025974,73.21824783712174,53.178804637988506,20.03944319913323
16,SKOV-3,CellTiterGlo,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,40.0,59.72,20.99,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,77.95292665292901,58.09226181366663,19.860664839262377
17,SKOV-3,WST-1,ZnO,original,Human,Human,epithelial,ovary,Adenocarcinoma,9,75.0,100.0,49.26,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0.0,0.423376623,2.423376623,72.21474815081173,52.5907984861697,19.623949664642026
18,SKOV-3,XTT,Ag,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,7.2,59.72,-29.45,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,93.77836542987345,74.25124992300616,19.52711550686729
